Frame 0: Cars=17, Status=7 points (Heavy Traffic), Density=0.13, AvgSpeed=0.60, Score=7
Frame 536: Cars=17, Status=7 points (Heavy Traffic), Density=0.26, AvgSpeed=0.89, Score=7
Frame 537: Cars=17, Status=7 points (Heavy Traffic), Density=0.26, AvgSpeed=0.89, Score=7
Frame 538: Cars=17, Status=7 points (Heavy Traffic), Density=0.26, AvgSpeed=0.89, Score=7
Frame 539: Cars=16, Status=7 points (Heavy Traffic), Density=0.26, AvgSpeed=0.88, Score=7
Frame 540: Cars=16, Status=7 points (Heavy Traffic), Density=0.26, AvgSpeed=0.90, Score=7
Frame 541: Cars=16, Status=7 points (Heavy Traffic), Density=0.26, AvgSpeed=0.90, Score=7
Frame 542: Cars=16, Status=7 points (Heavy Traffic), Density=0.26, AvgSpeed=0.89, Score=7
Frame 543: Cars=16, Status=7 points (Heavy Traffic), Density=0.26, AvgSpeed=0.91, Score=7
Frame 544: Cars=16, Status=7 points (Heavy Traffic), Density=0.26, AvgSpeed=0.92, Score=7
Frame 545: Cars=16, Status=7 points (Heavy Traffic), Density=0.26, AvgSpeed=0.92, Score=7
Frame 546: Cars=16, Status=7 points (Heavy Traffic), Density=0.26, AvgSpeed=0.92, Score=7
Frame 547: Cars=16, Status=7 points (Heavy Traffic), Density=0.26, AvgSpeed=0.92, Score=7
Frame 548: Cars=16, Status=7 points (Heavy Traffic), Density=0.26, AvgSpeed=0.92, Score=7
Frame 549: Cars=16, Status=7 points (Heavy Traffic), Density=0.26, AvgSpeed=0.93, Score=7
Frame 550: Cars=16, Status=7 points (Heavy Traffic), Density=0.26, AvgSpeed=0.92, Score=7
Frame 551: Cars=16, Status=7 points (Heavy Traffic), Density=0.26, AvgSpeed=0.91, Score=7
Frame 552: Cars=16, Status=7 points (Heavy Traffic), Density=0.26, AvgSpeed=0.90, Score=7
Frame 553: Cars=16, Status=7 points (Heavy Traffic), Density=0.27, AvgSpeed=0.89, Score=7
Frame 554: Cars=16, Status=7 points (Heavy Traffic), Density=0.27, AvgSpeed=0.90, Score=7
Frame 555: Cars=16, Status=7 points (Heavy Traffic), Density=0.27, AvgSpeed=0.90, Score=7
Frame 556: Cars=16, Status=7 points (Heavy Traffic), Density=0.27, AvgSpeed=0.89, Score=7
Frame 557: Cars=16, Status=7 points (Heavy Traffic), Density=0.27, AvgSpeed=0.89, Score=7
Frame 558: Cars=16, Status=7 points (Heavy Traffic), Density=0.27, AvgSpeed=0.89, Score=7
Frame 559: Cars=16, Status=7 points (Heavy Traffic), Density=0.27, AvgSpeed=0.88, Score=7
Frame 560: Cars=16, Status=7 points (Heavy Traffic), Density=0.27, AvgSpeed=0.89, Score=7
Frame 561: Cars=16, Status=7 points (Heavy Traffic), Density=0.27, AvgSpeed=0.90, Score=7
Frame 562: Cars=16, Status=7 points (Heavy Traffic), Density=0.28, AvgSpeed=0.89, Score=7
Frame 563: Cars=16, Status=7 points (Heavy Traffic), Density=0.28, AvgSpeed=0.88, Score=7
Frame 564: Cars=16, Status=7 points (Heavy Traffic), Density=0.28, AvgSpeed=0.89, Score=7
Frame 565: Cars=16, Status=7 points (Heavy Traffic), Density=0.28, AvgSpeed=0.88, Score=7
Frame 566: Cars=16, Status=7 points (Heavy Traffic), Density=0.28, AvgSpeed=0.88, Score=7
Frame 567: Cars=16, Status=7 points (Heavy Traffic), Density=0.28, AvgSpeed=0.89, Score=7
Frame 568: Cars=16, Status=7 points (Heavy Traffic), Density=0.28, AvgSpeed=0.90, Score=7
Frame 569: Cars=16, Status=7 points (Heavy Traffic), Density=0.28, AvgSpeed=0.89, Score=7
Frame 570: Cars=16, Status=7 points (Heavy Traffic), Density=0.28, AvgSpeed=0.90, Score=7
Frame 571: Cars=16, Status=7 points (Heavy Traffic), Density=0.28, AvgSpeed=0.90, Score=7
Frame 572: Cars=16, Status=7 points (Heavy Traffic), Density=0.28, AvgSpeed=0.92, Score=7
Frame 573: Cars=16, Status=7 points (Heavy Traffic), Density=0.28, AvgSpeed=0.92, Score=7
Frame 574: Cars=16, Status=7 points (Heavy Traffic), Density=0.28, AvgSpeed=0.92, Score=7
Frame 575: Cars=16, Status=7 points (Heavy Traffic), Density=0.28, AvgSpeed=0.93, Score=7
Frame 576: Cars=16, Status=7 points (Heavy Traffic), Density=0.28, AvgSpeed=0.93, Score=7
Frame 577: Cars=15, Status=7 points (Heavy Traffic), Density=0.28, AvgSpeed=0.92, Score=7
Frame 578: Cars=15, Status=7 points (Heavy Traffic), Density=0.27, AvgSpeed=0.92, Score=7
Frame 579: Cars=15, Status=7 points (Heavy Traffic), Density=0.27, AvgSpeed=0.91, Score=7
Frame 580: Cars=15, Status=7 points (Heavy Traffic), Density=0.27, AvgSpeed=0.91, Score=7
Frame 581: Cars=15, Status=7 points (Heavy Traffic), Density=0.27, AvgSpeed=0.91, Score=7
Frame 582: Cars=15, Status=7 points (Heavy Traffic), Density=0.27, AvgSpeed=0.91, Score=7
Frame 583: Cars=15, Status=7 points (Heavy Traffic), Density=0.27, AvgSpeed=0.91, Score=7
Frame 584: Cars=15, Status=7 points (Heavy Traffic), Density=0.27, AvgSpeed=0.91, Score=7
Frame 585: Cars=15, Status=7 points (Heavy Traffic), Density=0.27, AvgSpeed=0.91, Score=7
Frame 586: Cars=15, Status=7 points (Heavy Traffic), Density=0.27, AvgSpeed=0.90, Score=7
Frame 587: Cars=15, Status=7 points (Heavy Traffic), Density=0.27, AvgSpeed=0.90, Score=7
Frame 588: Cars=15, Status=7 points (Heavy Traffic), Density=0.27, AvgSpeed=0.90, Score=7
Frame 589: Cars=15, Status=7 points (Heavy Traffic), Density=0.26, AvgSpeed=0.89, Score=7
Frame 590: Cars=15, Status=7 points (Heavy Traffic), Density=0.26, AvgSpeed=0.88, Score=7
Frame 591: Cars=14, Status=7 points (Heavy Traffic), Density=0.26, AvgSpeed=0.88, Score=7
Frame 592: Cars=14, Status=7 points (Heavy Traffic), Density=0.26, AvgSpeed=0.88, Score=7
Frame 593: Cars=14, Status=7 points (Heavy Traffic), Density=0.26, AvgSpeed=0.87, Score=7
Frame 594: Cars=14, Status=7 points (Heavy Traffic), Density=0.26, AvgSpeed=0.87, Score=7
Frame 595: Cars=14, Status=7 points (Heavy Traffic), Density=0.26, AvgSpeed=0.87, Score=7
Frame 596: Cars=14, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.87, Score=7
Frame 597: Cars=14, Status=7 points (Heavy Traffic), Density=0.25, AvgSpeed=0.86, Score=7
Frame 598: Cars=14, Status=6 points (Heavy Traffic), Density=0.25, AvgSpeed=0.86, Score=6
Frame 599: Cars=14, Status=6 points (Heavy Traffic), Density=0.25, AvgSpeed=0.86, Score=6
Frame 600: Cars=14, Status=6 points (Heavy Traffic), Density=0.25, AvgSpeed=0.87, Score=6
Frame 601: Cars=14, Status=6 points (Heavy Traffic), Density=0.25, AvgSpeed=0.87, Score=6
Frame 602: Cars=13, Status=6 points (Heavy Traffic), Density=0.25, AvgSpeed=0.88, Score=6
Frame 603: Cars=13, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.90, Score=6
Frame 604: Cars=13, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.90, Score=6
Frame 605: Cars=13, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.91, Score=6
Frame 606: Cars=13, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.91, Score=6
Frame 607: Cars=13, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.90, Score=6
Frame 608: Cars=13, Status=6 points (Heavy Traffic), Density=0.24, AvgSpeed=0.90, Score=6
Frame 609: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.90, Score=6
Frame 610: Cars=13, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.90, Score=6
Frame 611: Cars=12, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.90, Score=6
Frame 612: Cars=12, Status=6 points (Heavy Traffic), Density=0.23, AvgSpeed=0.91, Score=6
Frame 613: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.90, Score=6
Frame 614: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.90, Score=6
Frame 615: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.90, Score=6
Frame 616: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.89, Score=6
Frame 617: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.89, Score=6
Frame 618: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.88, Score=6
Frame 619: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.87, Score=6
Frame 620: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.86, Score=6
Frame 621: Cars=12, Status=6 points (Heavy Traffic), Density=0.22, AvgSpeed=0.87, Score=6
Frame 622: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.86, Score=6
Frame 623: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.86, Score=6
Frame 624: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.88, Score=6
Frame 625: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.86, Score=6
Frame 626: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.86, Score=6
Frame 627: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.87, Score=6
Frame 628: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.87, Score=6
Frame 629: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.87, Score=6
Frame 630: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.88, Score=6
Frame 631: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.88, Score=6
Frame 632: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.88, Score=6
Frame 633: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.88, Score=6
Frame 634: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.88, Score=6
Frame 635: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.88, Score=6
Frame 636: Cars=12, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.89, Score=6
Frame 637: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.89, Score=6
Frame 638: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.89, Score=6
Frame 639: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.89, Score=6
Frame 640: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.90, Score=6
Frame 641: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.91, Score=6
Frame 642: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.91, Score=6
Frame 643: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.90, Score=6
Frame 644: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.90, Score=6
Frame 645: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.91, Score=6
Frame 646: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.91, Score=6
Frame 647: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.91, Score=6
Frame 648: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.91, Score=6
Frame 649: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.91, Score=6
Frame 650: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.90, Score=6
Frame 651: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.90, Score=6
Frame 652: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.90, Score=6
Frame 653: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.88, Score=6
Frame 654: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.88, Score=6
Frame 655: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.87, Score=6
Frame 656: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.90, Score=6
Frame 657: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.90, Score=6
Frame 658: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.89, Score=6
Frame 659: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.90, Score=6
Frame 660: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.89, Score=6
Frame 661: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.88, Score=6
Frame 662: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.88, Score=6
Frame 663: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.89, Score=6
Frame 664: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.89, Score=6
Frame 665: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.89, Score=6
Frame 666: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.89, Score=6
Frame 667: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.88, Score=6
Frame 668: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.89, Score=6
Frame 669: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.90, Score=6
Frame 670: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.90, Score=6
Frame 671: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.90, Score=6
Frame 672: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.90, Score=6
Frame 673: Cars=11, Status=6 points (Heavy Traffic), Density=0.21, AvgSpeed=0.89, Score=6
Frame 674: Cars=11, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=0.88, Score=6
Frame 675: Cars=11, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=0.89, Score=6
Frame 676: Cars=11, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=0.88, Score=6
Frame 677: Cars=11, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=0.88, Score=6
Frame 678: Cars=11, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=0.89, Score=6
Frame 679: Cars=11, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=0.89, Score=6
Frame 680: Cars=11, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=0.89, Score=6
Frame 681: Cars=11, Status=6 points (Heavy Traffic), Density=0.19, AvgSpeed=0.88, Score=6
Frame 682: Cars=11, Status=6 points (Heavy Traffic), Density=0.19, AvgSpeed=0.88, Score=6
Frame 683: Cars=10, Status=6 points (Heavy Traffic), Density=0.19, AvgSpeed=0.89, Score=6
Frame 684: Cars=10, Status=6 points (Heavy Traffic), Density=0.19, AvgSpeed=0.88, Score=6
Frame 685: Cars=10, Status=6 points (Heavy Traffic), Density=0.19, AvgSpeed=0.88, Score=6
Frame 686: Cars=10, Status=6 points (Heavy Traffic), Density=0.19, AvgSpeed=0.88, Score=6
Frame 687: Cars=10, Status=6 points (Heavy Traffic), Density=0.18, AvgSpeed=0.88, Score=6
Frame 688: Cars=10, Status=6 points (Heavy Traffic), Density=0.18, AvgSpeed=0.88, Score=6
Frame 689: Cars=10, Status=6 points (Heavy Traffic), Density=0.18, AvgSpeed=0.88, Score=6
Frame 690: Cars=10, Status=6 points (Heavy Traffic), Density=0.18, AvgSpeed=0.87, Score=6
Frame 691: Cars=10, Status=6 points (Heavy Traffic), Density=0.18, AvgSpeed=0.86, Score=6
Frame 692: Cars=10, Status=6 points (Heavy Traffic), Density=0.18, AvgSpeed=0.86, Score=6
Frame 693: Cars=10, Status=6 points (Heavy Traffic), Density=0.18, AvgSpeed=0.87, Score=6
Frame 694: Cars=10, Status=6 points (Heavy Traffic), Density=0.18, AvgSpeed=0.87, Score=6
Frame 695: Cars=10, Status=6 points (Heavy Traffic), Density=0.18, AvgSpeed=0.87, Score=6
Frame 696: Cars=10, Status=6 points (Heavy Traffic), Density=0.18, AvgSpeed=0.87, Score=6
Frame 697: Cars=10, Status=6 points (Heavy Traffic), Density=0.18, AvgSpeed=0.87, Score=6
Frame 698: Cars=10, Status=6 points (Heavy Traffic), Density=0.17, AvgSpeed=0.87, Score=6
Frame 699: Cars=10, Status=6 points (Heavy Traffic), Density=0.17, AvgSpeed=0.87, Score=6
Frame 700: Cars=10, Status=6 points (Heavy Traffic), Density=0.17, AvgSpeed=0.87, Score=6
Frame 701: Cars=10, Status=6 points (Heavy Traffic), Density=0.17, AvgSpeed=0.87, Score=6
Frame 702: Cars=10, Status=6 points (Heavy Traffic), Density=0.17, AvgSpeed=0.87, Score=6
Frame 703: Cars=10, Status=6 points (Heavy Traffic), Density=0.17, AvgSpeed=0.87, Score=6
Frame 704: Cars=10, Status=6 points (Heavy Traffic), Density=0.17, AvgSpeed=0.87, Score=6
Frame 705: Cars=10, Status=6 points (Heavy Traffic), Density=0.17, AvgSpeed=0.87, Score=6
Frame 706: Cars=10, Status=6 points (Heavy Traffic), Density=0.17, AvgSpeed=0.83, Score=6
Frame 707: Cars=10, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.83, Score=6
Frame 708: Cars=10, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.83, Score=6
Frame 709: Cars=10, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.82, Score=6
Frame 710: Cars=10, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.82, Score=6
Frame 711: Cars=10, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.81, Score=6
Frame 712: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.80, Score=6
Frame 713: Cars=9, Status=6 points (Heavy Traffic), Density=0.15, AvgSpeed=0.81, Score=6
Frame 714: Cars=9, Status=6 points (Heavy Traffic), Density=0.15, AvgSpeed=0.81, Score=6
Frame 715: Cars=9, Status=6 points (Heavy Traffic), Density=0.15, AvgSpeed=0.80, Score=6
Frame 716: Cars=9, Status=6 points (Heavy Traffic), Density=0.15, AvgSpeed=0.81, Score=6
Frame 717: Cars=9, Status=6 points (Heavy Traffic), Density=0.15, AvgSpeed=0.80, Score=6
Frame 718: Cars=9, Status=6 points (Heavy Traffic), Density=0.15, AvgSpeed=0.79, Score=6
Frame 719: Cars=9, Status=6 points (Heavy Traffic), Density=0.15, AvgSpeed=0.79, Score=6
Frame 720: Cars=9, Status=6 points (Heavy Traffic), Density=0.15, AvgSpeed=0.79, Score=6
Frame 721: Cars=9, Status=6 points (Heavy Traffic), Density=0.15, AvgSpeed=0.79, Score=6
Frame 722: Cars=9, Status=6 points (Heavy Traffic), Density=0.15, AvgSpeed=0.79, Score=6
Frame 723: Cars=9, Status=6 points (Heavy Traffic), Density=0.15, AvgSpeed=0.80, Score=6
Frame 724: Cars=9, Status=6 points (Heavy Traffic), Density=0.15, AvgSpeed=0.79, Score=6
Frame 725: Cars=9, Status=6 points (Heavy Traffic), Density=0.15, AvgSpeed=0.79, Score=6
Frame 726: Cars=9, Status=6 points (Heavy Traffic), Density=0.15, AvgSpeed=0.79, Score=6
Frame 727: Cars=9, Status=6 points (Heavy Traffic), Density=0.15, AvgSpeed=0.79, Score=6
Frame 728: Cars=9, Status=6 points (Heavy Traffic), Density=0.15, AvgSpeed=0.78, Score=6
Frame 729: Cars=9, Status=6 points (Heavy Traffic), Density=0.15, AvgSpeed=0.78, Score=6
Frame 730: Cars=9, Status=6 points (Heavy Traffic), Density=0.15, AvgSpeed=0.78, Score=6
Frame 731: Cars=9, Status=6 points (Heavy Traffic), Density=0.15, AvgSpeed=0.78, Score=6
Frame 732: Cars=9, Status=6 points (Heavy Traffic), Density=0.15, AvgSpeed=0.78, Score=6
Frame 733: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.77, Score=6
Frame 734: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.78, Score=6
Frame 735: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.78, Score=6
Frame 736: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.79, Score=6
Frame 737: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.78, Score=6
Frame 738: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.79, Score=6
Frame 739: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.78, Score=6
Frame 740: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.78, Score=6
Frame 741: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.78, Score=6
Frame 742: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.78, Score=6
Frame 743: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.79, Score=6
Frame 744: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.79, Score=6
Frame 745: Cars=9, Status=6 points (Heavy Traffic), Density=0.15, AvgSpeed=0.78, Score=6
Frame 746: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.79, Score=6
Frame 747: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.79, Score=6
Frame 748: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.80, Score=6
Frame 749: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.81, Score=6
Frame 750: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.81, Score=6
Frame 751: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.80, Score=6
Frame 752: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.80, Score=6
Frame 753: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.81, Score=6
Frame 754: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.81, Score=6
Frame 755: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.82, Score=6
Frame 756: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.83, Score=6
Frame 757: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.83, Score=6
Frame 758: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.83, Score=6
Frame 759: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.84, Score=6
Frame 760: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.89, Score=6
Frame 761: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.91, Score=6
Frame 762: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.92, Score=6
Frame 763: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.91, Score=6
Frame 764: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.91, Score=6
Frame 765: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.91, Score=6
Frame 766: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.91, Score=6
Frame 767: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.91, Score=6
Frame 768: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.92, Score=6
Frame 769: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.91, Score=6
Frame 770: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.91, Score=6
Frame 771: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.91, Score=6
Frame 772: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.91, Score=6
Frame 773: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.91, Score=6
Frame 774: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.91, Score=6
Frame 775: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.91, Score=6
Frame 776: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.91, Score=6
Frame 777: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.92, Score=6
Frame 778: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.91, Score=6
Frame 779: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.92, Score=6
Frame 780: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.93, Score=6
Frame 781: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.94, Score=6
Frame 782: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.94, Score=6
Frame 783: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.94, Score=6
Frame 784: Cars=9, Status=6 points (Heavy Traffic), Density=0.16, AvgSpeed=0.94, Score=6
Frame 785: Cars=9, Status=6 points (Heavy Traffic), Density=0.17, AvgSpeed=0.94, Score=6
Frame 786: Cars=9, Status=6 points (Heavy Traffic), Density=0.17, AvgSpeed=0.93, Score=6
Frame 787: Cars=9, Status=6 points (Heavy Traffic), Density=0.17, AvgSpeed=0.94, Score=6
Frame 788: Cars=9, Status=6 points (Heavy Traffic), Density=0.17, AvgSpeed=0.96, Score=6
Frame 789: Cars=10, Status=6 points (Heavy Traffic), Density=0.17, AvgSpeed=0.97, Score=6
Frame 790: Cars=10, Status=6 points (Heavy Traffic), Density=0.18, AvgSpeed=0.97, Score=6
Frame 791: Cars=10, Status=6 points (Heavy Traffic), Density=0.18, AvgSpeed=0.98, Score=6
Frame 792: Cars=10, Status=6 points (Heavy Traffic), Density=0.18, AvgSpeed=0.99, Score=6
Frame 793: Cars=10, Status=6 points (Heavy Traffic), Density=0.18, AvgSpeed=0.98, Score=6
Frame 794: Cars=10, Status=6 points (Heavy Traffic), Density=0.18, AvgSpeed=0.97, Score=6
Frame 795: Cars=10, Status=6 points (Heavy Traffic), Density=0.19, AvgSpeed=0.97, Score=6
Frame 796: Cars=10, Status=6 points (Heavy Traffic), Density=0.19, AvgSpeed=0.96, Score=6
Frame 797: Cars=10, Status=6 points (Heavy Traffic), Density=0.19, AvgSpeed=0.96, Score=6
Frame 798: Cars=10, Status=6 points (Heavy Traffic), Density=0.19, AvgSpeed=0.96, Score=6
Frame 799: Cars=10, Status=6 points (Heavy Traffic), Density=0.19, AvgSpeed=0.95, Score=6
Frame 800: Cars=10, Status=6 points (Heavy Traffic), Density=0.19, AvgSpeed=0.95, Score=6
Frame 801: Cars=10, Status=6 points (Heavy Traffic), Density=0.19, AvgSpeed=0.96, Score=6
Frame 802: Cars=10, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=0.95, Score=6
Frame 803: Cars=11, Status=6 points (Heavy Traffic), Density=0.20, AvgSpeed=0.96, Score=6
